EmployeeCount,EmployeeID,Department,JobRole,Attrition,Gender,Age,MaritalStatus,Education,EducationField,BusinessTravel,JobInvolvement,JobLevel,JobSatisfaction,Hourlyrate,Income,Salaryhike,OverTime,Workex,YearsSinceLastPromotion,EmpSatisfaction,TrainingTimesLastYear,WorkLifeBalance,Performance_Rating
1,1618,Research & Development,Manufacturing Director,No,Male,39,Married,Doctor,Medical,Travel_Rarely,High,2,Low,76,5377,13,No,10,7,Medium,3,Better,Excellent
1,1619,Research & Development,Laboratory Technician,No,Male,27,Divorced,Bachelor,Other,Travel_Rarely,Medium,1,Low,67,4066,11,No,7,0,Very High,3,Better,Excellent
1,1621,Research & Development,Research Scientist,No,Male,35,Married,Doctor,Life Sciences,Travel_Rarely,Very High,2,Low,48,5208,11,No,16,1,Medium,2,Better,Excellent
1,1622,Research & Development,Manufacturing Director,No,Female,28,Divorced,Bachelor,Medical,Travel_Rarely,Low,2,Low,39,4877,21,No,6,0,Medium,5,Good,Outstanding
1,1623,Research & Development,Research Scientist,No,Male,21,Single,Below College,Medical,Travel_Rarely,High,1,Very High,97,3117,18,No,3,2,High,2,Better,Excellent
1,1624,Sales,Sales Representative,Yes,Female,18,Single,College,Medical,Travel_Frequently,High,1,Very High,70,1569,12,Yes,0,0,Medium,2,Best,Excellent
1,1625,Human Resources,Manager,No,Female,47,Married,Master,Life Sciences,Travel_Rarely,High,5,High,98,19658,11,No,27,1,Very High,2,Better,Excellent
1,1627,Research & Development,Laboratory Technician,No,Male,39,Divorced,College,Medical,Travel_Rarely,Medium,2,High,76,3069,15,No,11,0,High,3,Better,Excellent
1,1628,Research & Development,Manufacturing Director,No,Female,40,Married,Bachelor,Life Sciences,Travel_Rarely,Medium,3,High,80,10435,13,No,18,14,Low,2,Better,Excellent
1,1630,Research & Development,Healthcare Representative,No,Female,35,Married,Master,Life Sciences,Non-Travel,High,2,High,52,4148,12,No,15,2,High,5,Better,Excellent
1,1631,Research & Development,Manufacturing Director,No,Male,37,Married,Bachelor,Life Sciences,Travel_Rarely,High,2,High,85,5768,17,No,9,0,High,2,Good,Excellent
1,1633,Research & Development,Manufacturing Director,No,Female,39,Single,Bachelor,Medical,Travel_Frequently,High,2,High,81,5042,13,No,10,3,Low,2,Bad,Excellent
1,1635,Research & Development,Manufacturing Director,No,Female,45,Divorced,College,Other,Travel_Rarely,Medium,2,Very High,59,5770,19,No,10,3,Very High,3,Better,Excellent
1,1638,Research & Development,Manufacturing Director,No,Female,38,Married,College,Medical,Travel_Rarely,Medium,3,High,54,7756,19,Yes,10,0,Very High,6,Best,Excellent
1,1639,Sales,Sales Executive,Yes,Male,35,Married,Bachelor,Medical,Travel_Rarely,Medium,3,Low,55,10306,17,No,15,6,Very High,3,Better,Excellent
1,1640,Research & Development,Research Scientist,No,Female,37,Married,Bachelor,Medical,Travel_Rarely,High,1,Medium,71,3936,11,No,8,7,Medium,2,Bad,Excellent
1,1641,Research & Development,Manufacturing Director,No,Female,40,Single,Bachelor,Life Sciences,Travel_Rarely,High,3,Very High,84,7945,15,Yes,18,3,High,2,Good,Excellent
1,1642,Human Resources,Human Resources,No,Male,44,Married,Doctor,Human Resources,Travel_Frequently,High,2,Very High,37,5743,11,Yes,14,0,Low,3,Better,Excellent
1,1644,Research & Development,Manager,No,Male,48,Married,Doctor,Medical,Travel_Frequently,Medium,4,Very High,89,15202,25,No,23,2,High,3,Better,Outstanding
1,1645,Sales,Sales Executive,Yes,Male,35,Divorced,College,Medical,Travel_Rarely,Low,2,Very High,59,5440,14,Yes,7,2,Low,2,Good,Excellent
1,1646,Research & Development,Research Scientist,No,Female,24,Single,Below College,Technical Degree,Travel_Frequently,High,1,Very High,32,3760,13,Yes,6,1,Low,2,Better,Excellent
1,1647,Research & Development,Research Scientist,No,Female,27,Married,Bachelor,Medical,Travel_Rarely,Very High,1,High,86,3517,17,No,5,0,Medium,0,Better,Excellent
1,1648,Research & Development,Research Scientist,No,Male,27,Single,Bachelor,Medical,Travel_Frequently,High,1,Very High,87,2580,13,No,6,1,Very High,0,Good,Excellent
1,1649,Research & Development,Laboratory Technician,Yes,Male,40,Single,Bachelor,Life Sciences,Travel_Rarely,High,1,Low,73,2166,14,Yes,10,0,Low,3,Bad,Excellent
1,1650,Sales,Sales Executive,No,Male,29,Single,Bachelor,Medical,Travel_Rarely,Medium,2,High,42,5869,11,No,8,1,High,2,Better,Excellent
1,1651,Research & Development,Healthcare Representative,No,Female,36,Married,Master,Life Sciences,Travel_Rarely,High,3,Low,42,8008,12,No,9,0,Medium,6,Better,Excellent
1,1653,Research & Development,Manufacturing Director,No,Male,25,Divorced,Below College,Life Sciences,Travel_Frequently,Very High,2,High,77,5206,17,No,7,0,Very High,6,Better,Excellent
1,1654,Research & Development,Manufacturing Director,No,Male,39,Married,Bachelor,Medical,Travel_Rarely,High,2,Medium,66,5295,21,No,7,1,Very High,3,Better,Outstanding
1,1655,Research & Development,Research Director,No,Female,49,Married,Master,Other,Travel_Rarely,High,4,Medium,72,16413,16,No,27,1,Low,2,Better,Excellent
1,1656,Research & Development,Research Director,No,Female,50,Divorced,Doctor,Life Sciences,Travel_Rarely,Medium,3,Low,50,13269,15,No,19,1,Very High,3,Better,Excellent
1,1657,Sales,Sales Representative,No,Female,20,Single,Bachelor,Medical,Travel_Rarely,High,1,High,31,2783,19,No,2,2,High,3,Better,Excellent
1,1658,Research & Development,Research Scientist,No,Female,34,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,2,Medium,66,5433,12,No,11,7,Very High,2,Better,Excellent
1,1659,Research & Development,Laboratory Technician,No,Male,36,Single,Bachelor,Life Sciences,Travel_Rarely,High,1,Medium,77,2013,11,No,15,1,Low,4,Better,Excellent
1,1661,Research & Development,Healthcare Representative,No,Female,49,Married,Below College,Life Sciences,Travel_Rarely,Medium,4,High,41,13966,19,Yes,30,2,High,3,Better,Excellent
1,1662,Research & Development,Manufacturing Director,No,Female,36,Married,Master,Medical,Non-Travel,Medium,2,High,33,4374,15,No,4,1,Very High,6,Better,Excellent
1,1664,Research & Development,Healthcare Representative,No,Male,36,Divorced,College,Life Sciences,Travel_Rarely,Very High,2,Low,79,6842,20,No,13,0,Very High,3,Better,Outstanding
1,1665,Research & Development,Manager,No,Female,54,Married,Doctor,Medical,Travel_Rarely,High,4,High,91,17426,25,No,36,4,Medium,6,Better,Outstanding
1,1666,Research & Development,Research Director,No,Male,43,Married,College,Life Sciences,Travel_Rarely,Medium,4,High,65,17603,24,No,14,6,High,3,Better,Outstanding
1,1667,Sales,Sales Executive,Yes,Male,35,Single,Master,Other,Travel_Frequently,High,2,Very High,36,4581,24,Yes,13,6,Very High,2,Best,Outstanding
1,1668,Research & Development,Research Scientist,No,Male,38,Married,Bachelor,Life Sciences,Travel_Frequently,High,2,Very High,90,4735,15,No,19,2,Very High,4,Best,Excellent
1,1669,Sales,Sales Executive,No,Male,29,Divorced,Bachelor,Medical,Travel_Rarely,Medium,2,Medium,43,4187,13,Yes,10,0,Low,3,Good,Excellent
1,1670,Sales,Sales Executive,No,Male,33,Divorced,Master,Medical,Travel_Rarely,High,2,Very High,93,5505,14,No,6,0,Very High,5,Better,Excellent
1,1671,Research & Development,Research Scientist,No,Male,32,Divorced,Bachelor,Medical,Travel_Rarely,High,2,Medium,45,5470,13,No,10,1,Very High,4,Good,Excellent
1,1673,Sales,Sales Executive,No,Female,31,Married,Master,Life Sciences,Travel_Rarely,High,2,Very High,67,5476,11,No,10,0,Low,2,Better,Excellent
1,1674,Research & Development,Laboratory Technician,No,Female,49,Divorced,Bachelor,Medical,Travel_Rarely,High,1,Low,74,2587,16,Yes,17,2,Very High,2,Good,Excellent
1,1675,Research & Development,Laboratory Technician,No,Female,38,Single,Bachelor,Medical,Travel_Frequently,Medium,1,Medium,42,2440,22,No,4,3,Very High,3,Better,Outstanding
1,1676,Sales,Manager,No,Female,47,Divorced,Master,Life Sciences,Travel_Rarely,Very High,4,Medium,47,15972,14,No,29,1,Medium,2,Better,Excellent
1,1677,Research & Development,Manager,No,Male,49,Single,Bachelor,Life Sciences,Travel_Rarely,High,4,High,36,15379,14,No,23,0,High,2,Better,Excellent
1,1678,Sales,Sales Executive,No,Male,41,Single,College,Life Sciences,Travel_Rarely,High,3,High,80,7082,16,Yes,21,0,Very High,2,Better,Excellent
1,1680,Sales,Sales Representative,No,Male,20,Single,Below College,Life Sciences,Travel_Rarely,High,1,Low,54,2728,11,No,2,0,Very High,3,Better,Excellent
1,1681,Sales,Sales Executive,No,Female,33,Divorced,Bachelor,Life Sciences,Non-Travel,High,2,Very High,36,5368,25,Yes,7,1,High,2,Better,Outstanding
1,1682,Research & Development,Healthcare Representative,No,Male,36,Married,Master,Life Sciences,Travel_Rarely,High,2,High,80,5347,14,No,10,0,Low,2,Good,Excellent
1,1683,Human Resources,Human Resources,No,Female,44,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,1,Very High,44,3195,18,Yes,8,2,High,2,Better,Excellent
1,1684,Research & Development,Laboratory Technician,Yes,Male,23,Single,Below College,Medical,Travel_Rarely,Medium,1,High,93,3989,11,Yes,5,1,Very High,2,Better,Excellent
1,1687,Research & Development,Laboratory Technician,No,Female,38,Married,College,Medical,Travel_Rarely,High,1,High,87,3306,19,No,7,0,Very High,5,Good,Excellent
1,1689,Research & Development,Healthcare Representative,No,Male,53,Married,Master,Medical,Travel_Rarely,Very High,3,Very High,48,7005,15,No,11,1,Medium,2,Better,Excellent
1,1691,Sales,Sales Representative,Yes,Female,48,Married,College,Medical,Travel_Frequently,High,1,High,95,2655,11,Yes,19,7,Very High,3,Better,Excellent
1,1692,Research & Development,Laboratory Technician,Yes,Male,32,Single,Master,Life Sciences,Travel_Rarely,High,1,Medium,95,1393,12,No,1,0,Very High,2,Better,Excellent
1,1693,Research & Development,Laboratory Technician,No,Male,26,Single,Bachelor,Medical,Non-Travel,High,1,Very High,76,2570,20,No,7,5,Very High,5,Better,Outstanding
1,1694,Research & Development,Research Scientist,No,Male,55,Divorced,Bachelor,Technical Degree,Travel_Rarely,Medium,1,Medium,94,3537,12,No,8,1,Low,1,Better,Excellent
1,1696,Research & Development,Laboratory Technician,No,Male,34,Married,College,Medical,Travel_Rarely,Medium,2,Very High,57,3986,14,No,15,4,Medium,3,Best,Excellent
1,1697,Research & Development,Healthcare Representative,No,Male,60,Divorced,Master,Medical,Travel_Rarely,Low,3,Very High,92,10883,20,No,19,0,High,2,Best,Outstanding
1,1698,Research & Development,Laboratory Technician,No,Male,33,Married,Bachelor,Medical,Travel_Rarely,Very High,1,Medium,79,2028,18,No,14,2,Medium,6,Better,Excellent
1,1700,Sales,Sales Executive,No,Male,37,Divorced,Master,Medical,Travel_Frequently,Low,2,Very High,31,9525,14,No,6,1,High,2,Good,Excellent
1,1701,Research & Development,Research Scientist,No,Female,34,Married,Bachelor,Life Sciences,Travel_Rarely,Medium,1,Very High,35,2929,12,No,10,8,Medium,3,Better,Excellent
1,1702,Sales,Sales Representative,Yes,Male,23,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,1,Very High,99,2275,21,Yes,3,0,High,2,Better,Outstanding
1,1703,Research & Development,Healthcare Representative,No,Female,44,Married,Bachelor,Life Sciences,Travel_Rarely,Very High,3,Very High,96,7879,19,Yes,9,6,High,2,Better,Excellent
1,1704,Research & Development,Research Scientist,No,Male,35,Single,Master,Medical,Travel_Frequently,Medium,1,Very High,79,4930,14,Yes,6,1,Low,2,Best,Excellent
1,1706,Sales,Sales Executive,No,Male,43,Married,Bachelor,Medical,Travel_Rarely,High,2,Very High,73,7847,17,Yes,10,8,Very High,3,Better,Excellent
1,1707,Research & Development,Research Scientist,No,Male,24,Married,Bachelor,Medical,Travel_Rarely,Very High,1,High,62,4401,16,No,5,0,High,1,Better,Excellent
1,1708,Sales,Sales Executive,No,Male,41,Single,Bachelor,Marketing,Travel_Rarely,High,3,High,35,9241,12,No,10,8,Very High,3,Better,Excellent
1,1709,Research & Development,Laboratory Technician,No,Female,29,Married,Master,Medical,Travel_Rarely,High,1,High,43,2974,17,No,9,1,Very High,2,Better,Excellent
1,1710,Sales,Sales Representative,No,Female,36,Single,Master,Life Sciences,Travel_Rarely,High,2,Very High,51,4502,15,No,17,6,High,2,Good,Excellent
1,1712,Research & Development,Healthcare Representative,No,Male,45,Married,Below College,Life Sciences,Non-Travel,Medium,3,High,74,10748,23,No,25,14,High,3,Good,Outstanding
1,1714,Human Resources,Human Resources,Yes,Male,24,Married,Below College,Human Resources,Travel_Rarely,Low,1,High,58,1555,11,No,1,0,Very High,2,Better,Excellent
1,1716,Sales,Sales Executive,Yes,Male,47,Married,Bachelor,Life Sciences,Travel_Frequently,Low,4,High,82,12936,11,No,25,14,High,3,Bad,Excellent
1,1718,Research & Development,Laboratory Technician,No,Male,26,Married,Master,Medical,Travel_Rarely,Low,1,High,62,2305,15,No,3,0,Very High,3,Best,Excellent
1,1719,Research & Development,Research Director,No,Female,45,Single,College,Technical Degree,Travel_Rarely,Medium,4,Medium,48,16704,11,No,21,8,Very High,2,Better,Excellent
1,1720,Research & Development,Research Scientist,No,Male,32,Married,Bachelor,Life Sciences,Travel_Frequently,High,1,High,56,3433,13,No,10,1,Low,3,Good,Excellent
1,1721,Research & Development,Laboratory Technician,No,Male,31,Married,Master,Life Sciences,Travel_Rarely,High,1,High,69,3477,14,No,6,0,Medium,2,Best,Excellent
1,1722,Human Resources,Human Resources,No,Male,41,Married,Bachelor,Human Resources,Non-Travel,Low,2,Medium,60,6430,19,No,10,1,High,4,Better,Excellent
1,1724,Research & Development,Manufacturing Director,No,Female,40,Married,College,Life Sciences,Travel_Rarely,High,2,Low,92,6516,16,Yes,18,0,Medium,3,Better,Excellent
1,1725,Research & Development,Laboratory Technician,No,Male,24,Divorced,Below College,Medical,Travel_Rarely,High,1,Low,91,3907,13,No,6,1,Medium,2,Best,Excellent
1,1727,Research & Development,Healthcare Representative,No,Male,46,Single,Master,Life Sciences,Travel_Rarely,High,2,Medium,34,5562,14,No,19,0,High,3,Better,Excellent
1,1728,Research & Development,Manufacturing Director,No,Male,35,Married,Master,Life Sciences,Travel_Rarely,High,2,High,49,6883,16,No,17,0,Very High,3,Better,Excellent
1,1729,Research & Development,Research Scientist,No,Male,30,Married,Below College,Life Sciences,Travel_Rarely,High,1,Very High,33,2862,12,No,10,0,Medium,2,Good,Excellent
1,1731,Sales,Sales Executive,No,Male,47,Married,Master,Marketing,Non-Travel,High,2,Medium,87,4978,11,No,4,0,High,3,Bad,Excellent
1,1732,Sales,Sales Executive,No,Male,46,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,3,Very High,74,10368,12,Yes,13,0,High,5,Good,Excellent
1,1733,Sales,Sales Executive,Yes,Male,36,Divorced,Doctor,Marketing,Travel_Rarely,Medium,2,Low,96,6134,13,Yes,16,2,Medium,3,Better,Excellent
1,1734,Sales,Sales Executive,Yes,Male,32,Single,College,Life Sciences,Travel_Rarely,Low,2,Medium,34,6735,15,No,10,0,Low,2,Better,Excellent
1,1735,Research & Development,Laboratory Technician,No,Female,23,Single,Below College,Medical,Travel_Rarely,High,1,Medium,51,3295,13,No,3,1,High,3,Bad,Excellent
1,1736,Research & Development,Manufacturing Director,No,Female,31,Single,Below College,Technical Degree,Travel_Frequently,High,2,Very High,30,5238,20,No,9,1,Very High,3,Good,Outstanding
1,1737,Research & Development,Laboratory Technician,No,Male,39,Married,Bachelor,Life Sciences,Non-Travel,High,2,Very High,77,6472,15,Yes,9,5,Very High,2,Better,Excellent
1,1739,Sales,Sales Executive,No,Male,32,Married,Bachelor,Life Sciences,Travel_Rarely,Low,3,High,80,9610,13,No,10,0,Very High,2,Bad,Excellent
1,1740,Sales,Manager,No,Male,40,Single,Master,Medical,Travel_Rarely,High,5,Medium,88,19833,14,No,21,12,Medium,3,Good,Excellent
1,1744,Human Resources,Human Resources,No,Female,45,Married,Bachelor,Life Sciences,Travel_Rarely,Low,3,High,56,9756,21,No,9,0,High,2,Best,Outstanding
1,1745,Research & Development,Research Scientist,No,Female,30,Single,Master,Technical Degree,Travel_Frequently,Medium,1,Low,78,4968,16,No,10,0,Very High,2,Better,Excellent
1,1746,Human Resources,Human Resources,No,Male,24,Married,Bachelor,Medical,Travel_Frequently,High,1,Very High,59,2145,14,No,3,2,Low,2,Better,Excellent
1,1747,Human Resources,Human Resources,Yes,Female,30,Divorced,Bachelor,Human Resources,Travel_Frequently,Medium,1,Very High,66,2180,11,No,6,1,High,0,Good,Excellent
1,1749,Sales,Sales Executive,No,Male,31,Married,Bachelor,Technical Degree,Travel_Rarely,High,2,High,51,8346,19,No,6,0,Low,3,Better,Excellent
1,1751,Research & Development,Research Scientist,No,Female,27,Single,Bachelor,Medical,Travel_Rarely,High,1,Very High,67,3445,11,No,6,1,High,5,Good,Excellent
1,1752,Sales,Sales Representative,Yes,Female,29,Single,Bachelor,Marketing,Travel_Rarely,Low,1,Medium,52,2760,13,No,2,2,Medium,3,Better,Excellent
1,1753,Research & Development,Healthcare Representative,No,Male,29,Single,Bachelor,Life Sciences,Travel_Frequently,Very High,2,High,70,6294,12,Yes,10,0,Very High,5,Best,Excellent
1,1754,Sales,Sales Executive,No,Male,30,Divorced,College,Marketing,Travel_Rarely,Medium,3,Low,94,7140,11,No,12,1,High,2,Better,Excellent
1,1755,Research & Development,Research Scientist,No,Male,34,Married,Master,Medical,Travel_Rarely,Very High,1,Very High,97,2932,14,Yes,6,1,Very High,3,Better,Excellent
1,1756,Sales,Sales Executive,No,Female,33,Single,Bachelor,Marketing,Non-Travel,High,2,Medium,62,5147,15,No,13,1,Very High,2,Good,Excellent
1,1757,Sales,Sales Executive,No,Female,49,Single,Master,Marketing,Travel_Rarely,High,2,Very High,80,4507,12,No,8,0,Very High,1,Best,Excellent
1,1758,Sales,Sales Executive,Yes,Female,33,Single,Bachelor,Life Sciences,Travel_Rarely,High,3,Low,74,8564,20,Yes,11,0,Low,2,Good,Outstanding
1,1760,Research & Development,Laboratory Technician,No,Female,38,Married,College,Medical,Travel_Frequently,Medium,1,Medium,75,2468,14,No,9,0,High,4,Good,Excellent
1,1761,Sales,Sales Executive,Yes,Male,31,Married,Master,Marketing,Travel_Rarely,High,3,High,70,8161,13,No,10,0,Low,2,Better,Excellent
1,1762,Research & Development,Research Scientist,No,Female,29,Divorced,Bachelor,Technical Degree,Travel_Rarely,Medium,1,Low,91,2109,13,No,1,0,Very High,2,Better,Excellent
1,1763,Research & Development,Healthcare Representative,No,Male,30,Married,Bachelor,Life Sciences,Travel_Rarely,Very High,2,High,58,5294,16,No,10,1,High,3,Better,Excellent
1,1764,Research & Development,Research Scientist,No,Male,32,Single,Master,Technical Degree,Non-Travel,High,1,Medium,65,2718,14,No,12,0,Medium,3,Better,Excellent
1,1766,Research & Development,Healthcare Representative,No,Male,38,Married,Bachelor,Medical,Travel_Rarely,Low,2,Very High,60,5811,16,Yes,15,1,Medium,2,Better,Excellent
1,1767,Research & Development,Research Scientist,Yes,Male,43,Married,Bachelor,Technical Degree,Travel_Frequently,Medium,1,High,38,2437,16,Yes,6,0,High,4,Better,Excellent
1,1768,Research & Development,Laboratory Technician,No,Male,42,Divorced,Bachelor,Medical,Travel_Rarely,High,1,Medium,57,2766,22,No,7,0,Medium,6,Good,Outstanding
1,1770,Research & Development,Research Director,No,Male,55,Married,Bachelor,Medical,Travel_Rarely,Medium,5,Low,60,19038,12,No,34,0,High,2,Better,Excellent
1,1771,Research & Development,Research Scientist,No,Male,33,Divorced,Bachelor,Technical Degree,Non-Travel,High,2,Medium,90,3055,15,No,11,1,Very High,2,Good,Excellent
1,1772,Research & Development,Laboratory Technician,No,Male,41,Divorced,Master,Life Sciences,Travel_Rarely,High,1,Low,94,2289,20,No,5,0,High,2,Better,Outstanding
1,1774,Sales,Sales Executive,No,Male,34,Divorced,Bachelor,Life Sciences,Non-Travel,High,2,High,87,4001,14,Yes,15,0,Very High,3,Better,Excellent
1,1775,Research & Development,Manufacturing Director,No,Female,53,Married,Master,Medical,Non-Travel,Medium,4,High,60,12965,20,Yes,27,0,Low,2,Good,Outstanding
1,1778,Human Resources,Human Resources,No,Male,43,Single,Bachelor,Life Sciences,Travel_Rarely,High,1,Very High,97,3539,13,No,10,1,Medium,5,Better,Excellent
1,1779,Sales,Sales Executive,No,Female,34,Single,College,Life Sciences,Travel_Rarely,Low,2,Very High,32,6029,12,No,6,2,Very High,3,Better,Excellent
1,1780,Sales,Sales Representative,Yes,Male,21,Single,Below College,Marketing,Travel_Rarely,High,1,Medium,31,2679,13,No,1,1,Medium,3,Better,Excellent
1,1782,Research & Development,Laboratory Technician,No,Female,38,Married,College,Other,Travel_Rarely,Medium,1,High,40,3702,11,No,5,0,Very High,3,Better,Excellent
1,1783,Research & Development,Laboratory Technician,Yes,Female,22,Married,Below College,Medical,Travel_Rarely,High,1,Low,79,2398,17,Yes,1,0,High,6,Better,Excellent
1,1784,Sales,Sales Executive,No,Female,31,Married,Master,Marketing,Travel_Rarely,Medium,2,Very High,91,5468,14,No,13,5,Low,3,Better,Excellent
1,1786,Research & Development,Manager,No,Female,51,Married,Bachelor,Technical Degree,Travel_Rarely,High,3,High,53,13116,11,No,15,2,Low,2,Better,Excellent
1,1787,Sales,Sales Executive,No,Male,37,Married,College,Marketing,Travel_Rarely,Medium,2,Medium,46,4189,14,No,5,0,Medium,2,Better,Excellent
1,1789,Research & Development,Research Director,No,Male,46,Divorced,Master,Medical,Travel_Rarely,High,5,Very High,46,19328,17,Yes,24,2,High,3,Better,Excellent
1,1790,Research & Development,Healthcare Representative,No,Male,36,Married,Bachelor,Life Sciences,Travel_Rarely,High,3,Low,90,8321,13,Yes,15,5,Very High,1,Better,Excellent
1,1792,Research & Development,Research Scientist,Yes,Male,44,Divorced,College,Medical,Travel_Frequently,High,1,Medium,99,2342,12,Yes,6,2,High,2,Good,Excellent
1,1794,Human Resources,Human Resources,No,Male,37,Divorced,College,Other,Travel_Rarely,High,2,Medium,89,4071,13,No,19,4,High,4,Good,Excellent
1,1797,Sales,Sales Executive,Yes,Male,35,Single,Bachelor,Life Sciences,Travel_Rarely,High,2,Very High,84,5813,18,Yes,10,7,High,2,Better,Excellent
1,1798,Research & Development,Research Scientist,No,Male,33,Married,Master,Life Sciences,Travel_Rarely,Very High,1,Low,90,3143,19,No,14,7,Very High,1,Better,Excellent
1,1799,Research & Development,Research Scientist,No,Male,28,Married,Bachelor,Life Sciences,Travel_Rarely,High,1,Very High,82,2044,11,No,5,0,High,6,Best,Excellent
1,1800,Research & Development,Research Director,No,Male,39,Single,Below College,Medical,Travel_Rarely,High,3,High,65,13464,21,No,9,2,High,3,Better,Outstanding
1,1801,Sales,Sales Executive,No,Male,46,Single,College,Life Sciences,Non-Travel,Medium,2,Medium,98,7991,15,No,6,2,Medium,3,Better,Excellent
1,1802,Research & Development,Laboratory Technician,No,Female,40,Married,College,Life Sciences,Travel_Rarely,High,1,Low,99,3377,17,No,7,0,High,5,Good,Excellent
1,1803,Research & Development,Healthcare Representative,No,Male,42,Married,Bachelor,Medical,Travel_Rarely,Very High,2,Low,95,5538,18,No,10,0,Medium,2,Good,Excellent
1,1804,Research & Development,Manufacturing Director,No,Male,35,Divorced,College,Medical,Non-Travel,High,2,Very High,90,5762,14,No,15,1,Medium,6,Better,Excellent
1,1805,Human Resources,Human Resources,No,Male,38,Divorced,Bachelor,Human Resources,Non-Travel,High,1,Medium,100,2592,13,No,13,3,Low,3,Better,Excellent
1,1807,Research & Development,Laboratory Technician,Yes,Male,34,Married,Master,Life Sciences,Travel_Frequently,High,2,Low,93,5346,17,No,11,0,Very High,3,Good,Excellent
1,1809,Research & Development,Manufacturing Director,Yes,Male,37,Single,Master,Medical,Travel_Rarely,High,2,Low,58,4213,15,No,10,0,Very High,4,Bad,Excellent
1,1812,Sales,Sales Executive,No,Male,39,Divorced,Bachelor,Life Sciences,Travel_Frequently,High,2,Very High,83,4127,18,No,7,2,High,6,Better,Excellent
1,1813,Research & Development,Research Scientist,No,Male,43,Single,Bachelor,Life Sciences,Non-Travel,High,1,High,52,2438,13,No,7,1,Low,2,Good,Excellent
1,1814,Research & Development,Healthcare Representative,No,Male,41,Single,Bachelor,Life Sciences,Travel_Rarely,Very High,2,Medium,85,6870,12,No,11,1,Medium,3,Bad,Excellent
1,1815,Sales,Sales Executive,No,Female,41,Divorced,Below College,Marketing,Travel_Rarely,High,3,High,81,10447,13,Yes,23,13,High,3,Best,Excellent
1,1816,Research & Development,Manufacturing Director,No,Female,30,Single,Bachelor,Medical,Travel_Rarely,High,3,High,64,9667,14,No,9,0,Low,3,Better,Excellent
1,1818,Human Resources,Human Resources,Yes,Female,26,Married,College,Medical,Travel_Rarely,High,1,Medium,69,2148,11,Yes,6,1,Very High,3,Better,Excellent
1,1821,Research & Development,Healthcare Representative,Yes,Female,46,Married,College,Medical,Travel_Rarely,High,2,Medium,66,8926,22,No,13,3,Very High,2,Best,Outstanding
1,1822,Research & Development,Healthcare Representative,No,Female,40,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,2,Very High,52,6513,17,No,12,0,High,3,Better,Excellent
1,1823,Sales,Sales Executive,No,Male,34,Married,College,Technical Degree,Travel_Rarely,Very High,2,High,92,6799,21,No,10,4,Medium,5,Better,Outstanding
1,1824,Sales,Manager,No,Male,58,Divorced,Bachelor,Medical,Non-Travel,High,4,Medium,52,16291,22,No,37,14,Medium,0,Good,Outstanding
1,1826,Research & Development,Laboratory Technician,No,Male,35,Married,Master,Medical,Travel_Rarely,Low,1,High,91,2705,16,No,6,0,Medium,2,Best,Excellent
1,1827,Research & Development,Manufacturing Director,No,Female,47,Divorced,Bachelor,Life Sciences,Travel_Rarely,Medium,3,Medium,92,10333,12,Yes,28,14,High,4,Better,Excellent
1,1829,Research & Development,Healthcare Representative,No,Female,40,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,2,Low,47,4448,12,No,15,7,Medium,3,Better,Excellent
1,1830,Research & Development,Research Scientist,No,Female,54,Married,Master,Medical,Travel_Rarely,High,2,Very High,68,6854,15,No,14,1,Very High,2,Good,Excellent
1,1833,Sales,Sales Executive,No,Female,31,Married,Master,Marketing,Travel_Frequently,High,3,Low,68,9637,14,No,9,2,Low,3,Better,Excellent
1,1834,Research & Development,Research Scientist,No,Female,28,Married,Bachelor,Medical,Travel_Rarely,High,1,Low,67,3591,25,No,3,1,High,3,Better,Outstanding
1,1835,Sales,Sales Representative,No,Female,38,Married,Master,Marketing,Travel_Rarely,Low,2,Very High,77,5405,20,Yes,20,0,Medium,4,Good,Outstanding
1,1836,Sales,Sales Executive,No,Male,26,Single,Bachelor,Medical,Travel_Rarely,High,2,Very High,46,4684,13,No,5,1,High,4,Better,Excellent
1,1837,Research & Development,Research Director,No,Male,58,Married,Master,Life Sciences,Travel_Frequently,High,4,High,87,15787,14,Yes,23,2,Low,3,Better,Excellent
1,1839,Research & Development,Research Scientist,No,Female,18,Single,Bachelor,Medical,Non-Travel,High,1,High,33,1514,16,No,0,0,Medium,4,Bad,Excellent
1,1842,Human Resources,Human Resources,Yes,Male,31,Married,Doctor,Human Resources,Travel_Rarely,Very High,1,Low,89,2956,17,No,2,0,Very High,4,Better,Excellent
1,1844,Human Resources,Human Resources,Yes,Male,29,Divorced,Bachelor,Human Resources,Travel_Rarely,Medium,1,Low,56,2335,15,Yes,4,2,Low,3,Better,Excellent
1,1845,Sales,Sales Executive,No,Female,45,Married,Master,Life Sciences,Non-Travel,High,2,High,67,5154,22,No,10,5,High,3,Best,Outstanding
1,1847,Research & Development,Research Scientist,No,Female,36,Married,Master,Other,Travel_Rarely,High,2,Medium,73,6962,22,Yes,15,0,Very High,2,Better,Outstanding
